FilePath,RelativePath,Extension,SizeBytes,LineCount,CharCount,CreatedUtc,ModifiedUtc,ReadError,Kind,Namespaces,DeclaredTypes,Routes,RequiresAuth,AzureDevOpsUrl
"Components/Account/Pages/Manage/SetPassword.razor","Components/Account/Pages/Manage/SetPassword.razor",".razor",3872,99,3869,2026-02-12T22:02:26.3889137Z,2026-02-12T22:02:26.3889137Z,"","RazorPage","","","/Account/Manage/SetPassword",false,""
"Components/Account/Pages/Manage/DeletePersonalData.razor","Components/Account/Pages/Manage/DeletePersonalData.razor",".razor",3192,97,3189,2026-02-12T22:02:26.3829154Z,2026-02-12T22:02:26.3829154Z,"","RazorPage","","","/Account/Manage/DeletePersonalData",false,""
"Components/Account/Pages/Manage/RenamePasskey.razor","Components/Account/Pages/Manage/RenamePasskey.razor",".razor",3121,95,3118,2026-02-12T22:02:26.3879137Z,2026-02-12T22:02:26.3879137Z,"","RazorPage","","","/Account/Manage/RenamePasskey/{Id}",false,""
"Components/Layout/NavMenu.razor","Components/Layout/NavMenu.razor",".razor",3447,92,3444,2026-02-12T22:02:26.3999140Z,2026-02-12T22:02:26.4009140Z,"","RazorComponent","","","",false,""
"Components/Account/Pages/Manage/Index.razor","Components/Account/Pages/Manage/Index.razor",".razor",3124,91,3121,2026-02-12T22:02:26.3859177Z,2026-02-12T22:02:26.3869145Z,"","RazorPage","","","/Account/Manage",false,""
"Components/Account/Pages/LoginWithRecoveryCode.razor","Components/Account/Pages/LoginWithRecoveryCode.razor",".razor",3200,87,3197,2026-02-12T22:02:26.3819159Z,2026-02-12T22:02:26.3819159Z,"","RazorPage","","","/Account/LoginWithRecoveryCode",false,""
"Components/Account/Pages/Manage/GenerateRecoveryCodes.razor","Components/Account/Pages/Manage/GenerateRecoveryCodes.razor",".razor",2767,78,2764,2026-02-12T22:02:26.3859177Z,2026-02-12T22:02:26.3859177Z,"","RazorPage","","","/Account/Manage/GenerateRecoveryCodes",false,""
"Components/Account/Pages/ForgotPassword.razor","Components/Account/Pages/ForgotPassword.razor",".razor",2834,74,2831,2026-02-12T22:02:26.3789168Z,2026-02-12T22:02:26.3789168Z,"","RazorPage","","","/Account/ForgotPassword",false,""
"Components/Account/Pages/Manage/Disable2fa.razor","Components/Account/Pages/Manage/Disable2fa.razor",".razor",2478,74,2475,2026-02-12T22:02:26.3839153Z,2026-02-12T22:02:26.3839153Z,"","RazorPage","","","/Account/Manage/Disable2fa",false,""
"Components/Account/Pages/ResendEmailConfirmation.razor","Components/Account/Pages/ResendEmailConfirmation.razor",".razor",2682,73,2679,2026-02-12T22:02:26.3909173Z,2026-02-12T22:02:26.3909173Z,"","RazorPage","","","/Account/ResendEmailConfirmation",false,""
"Components/Account/Pages/ConfirmEmailChange.razor","Components/Account/Pages/ConfirmEmailChange.razor",".razor",2089,69,2086,2026-02-12T22:02:26.3779174Z,2026-02-12T22:02:26.3779174Z,"","RazorPage","","","/Account/ConfirmEmailChange",false,""
