FilePath,Route,RequiresAuth,Project
"FreeExamples.Client/Pages/Examples/FreeExamples.App.Pages.BootstrapShowcase.razor","/{TenantCode}/Examples/BootstrapShowcase",false,"FreeExamples.Client"
"FreeExamples.Client/Pages/Examples/FreeExamples.App.Pages.ChartsDashboard.razor","/Examples/ChartsDashboard",false,"FreeExamples.Client"
"FreeExamples.Client/Pages/Examples/FreeExamples.App.Pages.ChartsDashboard.razor","/{TenantCode}/Examples/ChartsDashboard",false,"FreeExamples.Client"
"FreeExamples.Client/Pages/Examples/FreeExamples.App.Pages.CodeEditor.razor","/Examples/CodeEditor",false,"FreeExamples.Client"
"FreeExamples.Client/Pages/Examples/FreeExamples.App.Pages.CodeEditor.razor","/{TenantCode}/Examples/CodeEditor",false,"FreeExamples.Client"
"FreeExamples.Client/Pages/Examples/FreeExamples.App.Pages.Dashboard.razor","/Examples/Dashboard",false,"FreeExamples.Client"
"FreeExamples.Client/Pages/Examples/FreeExamples.App.Pages.Dashboard.razor","/{TenantCode}/Examples/Dashboard",false,"FreeExamples.Client"
"FreeExamples.Client/Pages/Examples/FreeExamples.App.Pages.EditSampleItem.razor","/Examples/EditSampleItem/{itemid}",false,"FreeExamples.Client"
"FreeExamples.Client/Pages/Examples/FreeExamples.App.Pages.EditSampleItem.razor","/{TenantCode}/Examples/EditSampleItem/{itemid}",false,"FreeExamples.Client"
"FreeExamples.Client/Pages/Examples/FreeExamples.App.Pages.EditSampleItem.razor","/Examples/EditSampleItem/New",false,"FreeExamples.Client"
"FreeExamples.Client/Pages/Examples/FreeExamples.App.Pages.EditSampleItem.razor","/{TenantCode}/Examples/EditSampleItem/New",false,"FreeExamples.Client"
"FreeExamples.Client/Pages/Examples/FreeExamples.App.Pages.FileDemo.razor","/Examples/FileDemo",false,"FreeExamples.Client"
"FreeExamples.Client/Pages/Examples/FreeExamples.App.Pages.FileDemo.razor","/{TenantCode}/Examples/FileDemo",false,"FreeExamples.Client"
"FreeExamples.Client/Pages/Examples/FreeExamples.App.Pages.GitBrowser.razor","/Examples/GitBrowser",false,"FreeExamples.Client"
"FreeExamples.Client/Pages/Examples/FreeExamples.App.Pages.GitBrowser.razor","/{TenantCode}/Examples/GitBrowser",false,"FreeExamples.Client"
"FreeExamples.Client/Pages/Examples/FreeExamples.App.Pages.NetworkGraph.razor","/Examples/NetworkGraph",false,"FreeExamples.Client"
"FreeExamples.Client/Pages/Examples/FreeExamples.App.Pages.NetworkGraph.razor","/{TenantCode}/Examples/NetworkGraph",false,"FreeExamples.Client"
"FreeExamples.Client/Pages/Examples/FreeExamples.App.Pages.SampleItems.razor","/Examples/SampleItems",false,"FreeExamples.Client"
"FreeExamples.Client/Pages/Examples/FreeExamples.App.Pages.SampleItems.razor","/{TenantCode}/Examples/SampleItems",false,"FreeExamples.Client"
"FreeExamples.Client/Pages/Examples/FreeExamples.App.Pages.SignalRDemo.razor","/Examples/SignalRDemo",false,"FreeExamples.Client"
"FreeExamples.Client/Pages/Examples/FreeExamples.App.Pages.SignalRDemo.razor","/{TenantCode}/Examples/SignalRDemo",false,"FreeExamples.Client"
"FreeExamples.Client/Pages/Examples/FreeExamples.App.Pages.SignatureDemo.razor","/Examples/SignatureDemo",false,"FreeExamples.Client"
"FreeExamples.Client/Pages/Examples/FreeExamples.App.Pages.SignatureDemo.razor","/{TenantCode}/Examples/SignatureDemo",false,"FreeExamples.Client"
"FreeExamples.Client/Pages/Examples/FreeExamples.App.Pages.TimerDemo.razor","/Examples/TimerDemo",false,"FreeExamples.Client"
"FreeExamples.Client/Pages/Examples/FreeExamples.App.Pages.TimerDemo.razor","/{TenantCode}/Examples/TimerDemo",false,"FreeExamples.Client"
"FreeExamples.Client/Pages/Examples/FreeExamples.App.Pages.WizardDemo.razor","/Examples/WizardDemo",false,"FreeExamples.Client"
"FreeExamples.Client/Pages/Examples/FreeExamples.App.Pages.WizardDemo.razor","/{TenantCode}/Examples/WizardDemo",false,"FreeExamples.Client"
"FreeExamples.Client/Pages/TestPages/DoubleClick.razor","/DoubleClick",false,"FreeExamples.Client"
"FreeExamples.Client/Pages/TestPages/DoubleClick.razor","/{TenantCode}/DoubleClick",false,"FreeExamples.Client"
"FreeExamples.Client/Pages/TestPages/DynamicComponent.razor","/DynamicComponent",false,"FreeExamples.Client"
"FreeExamples.Client/Pages/TestPages/DynamicComponent.razor","/{TenantCode}/DynamicComponent",false,"FreeExamples.Client"
"FreeExamples.Client/Pages/TestPages/Monaco.razor","/Monaco",false,"FreeExamples.Client"
"FreeExamples.Client/Pages/TestPages/Monaco.razor","/{TenantCode}/Monaco",false,"FreeExamples.Client"
"FreeExamples.Client/Pages/TestPages/PluginTesting.razor","/Plugins",false,"FreeExamples.Client"
"FreeExamples.Client/Pages/TestPages/PluginTesting.razor","/{TenantCode}/Plugins",false,"FreeExamples.Client"
"FreeExamples.Client/Pages/TestPages/Sort.razor","/SortTest",false,"FreeExamples.Client"
"FreeExamples.Client/Pages/TestPages/Sort.razor","/{TenantCode}/SortTest",false,"FreeExamples.Client"
"FreeExamples.Client/Pages/TestPages/Test.razor","/TimerTest",false,"FreeExamples.Client"
"FreeExamples.Client/Pages/TestPages/Test.razor","/{TenantCode}/TimerTest",false,"FreeExamples.Client"
"FreeExamples.Client/Shared/AppComponents/About.App.razor","",false,"FreeExamples.Client"
"FreeExamples.Client/Shared/AppComponents/AppSettings.App.razor","",false,"FreeExamples.Client"
"FreeExamples.Client/Shared/AppComponents/EditAppointment.App.razor","",false,"FreeExamples.Client"
"FreeExamples.Client/Shared/AppComponents/EditDepartment.App.razor","",false,"FreeExamples.Client"
"FreeExamples.Client/Shared/AppComponents/EditDepartmentGroup.App.razor","",false,"FreeExamples.Client"
"FreeExamples.Client/Shared/AppComponents/EditTag.App.razor","",false,"FreeExamples.Client"
"FreeExamples.Client/Shared/AppComponents/EditTenant.App.razor","",false,"FreeExamples.Client"
"FreeExamples.Client/Shared/AppComponents/EditUser.App.razor","",false,"FreeExamples.Client"
"FreeExamples.Client/Shared/AppComponents/EditUserGroup.App.razor","",false,"FreeExamples.Client"
"FreeExamples.Client/Shared/AppComponents/Index.App.razor","",false,"FreeExamples.Client"
"FreeExamples.Client/Shared/AppComponents/NavigationMenu.App.razor","",false,"FreeExamples.Client"
"FreeExamples.Client/Shared/AppComponents/OffcanvasPopoutMenu.App.razor","",false,"FreeExamples.Client"
"FreeExamples.Client/Shared/AppComponents/Settings.App.razor","",false,"FreeExamples.Client"
"FreeExamples.Client/Shared/AppComponents/UserGroups.App.razor","",false,"FreeExamples.Client"
"FreeExamples.Client/Shared/AppComponents/Users.App.razor","",false,"FreeExamples.Client"
"FreeExamples.Client/Shared/Wizard/WizardStepHeader.razor","",false,"FreeExamples.Client"
"FreeExamples.Client/Shared/Wizard/WizardStepper.razor","",false,"FreeExamples.Client"
"FreeExamples.Client/Shared/Wizard/WizardSummary.razor","",false,"FreeExamples.Client"
"FreeExamples.Client/Pages/Settings/Departments/DepartmentGroups.razor","/Settings/DepartmentGroups",false,"FreeExamples.Client"
"FreeExamples.Client/Pages/Settings/Departments/DepartmentGroups.razor","/{TenantCode}/Settings/DepartmentGroups",false,"FreeExamples.Client"
"FreeExamples.Client/Pages/Settings/Departments/Departments.razor","/Settings/Departments",false,"FreeExamples.Client"
"FreeExamples.Client/Pages/Settings/Departments/Departments.razor","/{TenantCode}/Settings/Departments",false,"FreeExamples.Client"
"FreeExamples.Client/Pages/Settings/Departments/EditDepartment.razor","/Settings/EditDepartment/{departmentid}",false,"FreeExamples.Client"
"FreeExamples.Client/Pages/Settings/Departments/EditDepartment.razor","/{TenantCode}/Settings/EditDepartment/{departmentid}",false,"FreeExamples.Client"
"FreeExamples.Client/Pages/Settings/Departments/EditDepartment.razor","/Settings/AddDepartment",false,"FreeExamples.Client"
"FreeExamples.Client/Pages/Settings/Departments/EditDepartment.razor","/{TenantCode}/Settings/AddDepartment",false,"FreeExamples.Client"
"FreeExamples.Client/Pages/Settings/Departments/EditDepartmentGroup.razor","/Settings/EditDepartmentGroup/{departmentgroupid}",false,"FreeExamples.Client"
"FreeExamples.Client/Pages/Settings/Departments/EditDepartmentGroup.razor","/{TenantCode}/Settings/EditDepartmentGroup/{departmentgroupid}",false,"FreeExamples.Client"
"FreeExamples.Client/Pages/Settings/Departments/EditDepartmentGroup.razor","/Settings/AddDepartmentGroup",false,"FreeExamples.Client"
"FreeExamples.Client/Pages/Settings/Departments/EditDepartmentGroup.razor","/{TenantCode}/Settings/AddDepartmentGroup",false,"FreeExamples.Client"
"FreeExamples.Client/Pages/Settings/Files/Files.razor","/Settings/Files",false,"FreeExamples.Client"
"FreeExamples.Client/Pages/Settings/Files/Files.razor","/{TenantCode}/Settings/Files",false,"FreeExamples.Client"
"FreeExamples.Client/Pages/Settings/Files/ManageFile.razor","",false,"FreeExamples.Client"
"FreeExamples.Client/Pages/Settings/Misc/AppSettings.razor","/Settings/AppSettings",false,"FreeExamples.Client"
"FreeExamples.Client/Pages/Settings/Misc/AppSettings.razor","/{TenantCode}/Settings/AppSettings",false,"FreeExamples.Client"
"FreeExamples.Client/Pages/Settings/Misc/DeletedRecords.razor","/Settings/DeletedRecords",false,"FreeExamples.Client"
"FreeExamples.Client/Pages/Settings/Misc/DeletedRecords.razor","/{TenantCode}/Settings/DeletedRecords",false,"FreeExamples.Client"
"FreeExamples.Client/Pages/Settings/Misc/InvalidTenantCode.razor","/InvalidTenantCode",false,"FreeExamples.Client"
"FreeExamples.Client/Pages/Settings/Misc/Languages.razor","/Settings/Language",false,"FreeExamples.Client"
"FreeExamples.Client/Pages/Settings/Misc/Languages.razor","/{TenantCode}/Settings/Language",false,"FreeExamples.Client"
"FreeExamples.Client/Pages/Settings/Misc/MissingTenantCode.razor","/MissingTenantCode",false,"FreeExamples.Client"
"FreeExamples.Client/Pages/Settings/Misc/Settings.razor","/Settings",false,"FreeExamples.Client"
"FreeExamples.Client/Pages/Settings/Misc/Settings.razor","/{TenantCode}/Settings",false,"FreeExamples.Client"
"FreeExamples.Client/Pages/Settings/Misc/Setup.razor","/Setup",false,"FreeExamples.Client"
"FreeExamples.Client/Pages/Settings/Misc/UDF.razor","/Settings/UDF",false,"FreeExamples.Client"
"FreeExamples.Client/Pages/Settings/Misc/UDF.razor","/{TenantCode}/Settings/UDF",false,"FreeExamples.Client"
"FreeExamples.Client/Pages/Settings/Tags/EditTag.razor","/Settings/EditTag/{id}",false,"FreeExamples.Client"
"FreeExamples.Client/Pages/Settings/Tags/EditTag.razor","/{TenantCode}/Settings/EditTag/{id}",false,"FreeExamples.Client"
